电影频道,#genre#
帝都大战（日本恐怖片）,https://vip1.lz-cdn1.com/20220422/3013_a18cc020/index.m3u8
黑色安息日1963（法国恐怖片）,https://vip1.lz-cdn1.com/20220422/3002_fafd4942/index.m3u8
B区32号（大陆恐怖片）,https://vip1.lz-cdn1.com/20220422/2919_2904e656/index.m3u8
诡拼车（大陆恐怖片）,https://vip1.lz-cdn1.com/20220422/2920_d7d44a67/index.m3u8
蜿蜒（法国恐怖片）,https://vip1.lz-cdn10.com/20220420/1453_0bfd7c1f/index.m3u8
明天的记忆（韩国恐怖片）,https://vip1.lz-cdn10.com/20220420/1452_114ee2a5/index.m3u8
人间蒸发2013（大陆恐怖片）,https://vip1.lz-cdn1.com/20220422/2975_65b50e27/index.m3u8
子夜心跳（大陆恐怖片）,https://vip.lzcdn2.com/20220421/4022_4efd9435/index.m3u8
少女灵异日记（大陆恐怖片）,https://vip.lzcdn2.com/20220421/4000_63480bf8/index.m3u8
开棺2013（美国恐怖片）,https://vip.lzcdn2.com/20220421/4042_0d2ab24c/index.m3u8
爬行怪兽（美国恐怖片）,https://vip.lzcdn2.com/20220421/4052_32186003/index.m3u8
凶宅美人头1989（大陆恐怖片）,https://vip.lzcdn2.com/20220421/4068_e6a1c583/index.m3u8
无间罪：僵尸重生（大陆恐怖片）,https://vip.lzcdn2.com/20220421/4089_92a11d76/index.m3u8
笔仙惊魂（大陆恐怖片）,https://vip.lzcdn2.com/20220421/3901_9557f3d3/index.m3u8
奇奇怪怪：整容液（韩国恐怖片）,https://vip1.lz-cdn10.com/20220420/1448_6a7e6c5e/index.m3u8
馗降：粽邪2（台湾恐怖片）,https://vip1.lz-cdn10.com/20220420/1437_8ed98241/index.m3u8
来玩（美国恐怖片）,https://vip1.lz-cdn10.com/20220420/1436_4896b290/index.m3u8
恐惧街2（美国恐怖片）,https://vip1.lz-cdn10.com/20220420/1434_c6c27312/index.m3u8
致命弯道6：终极审判（美国恐怖片）,https://vip1.lz-cdn10.com/20220420/1429_74886ed8/index.m3u8
致命弯道3（美国恐怖片）,https://vip1.lz-cdn10.com/20220420/1428_eb831afa/index.m3u8
青魇2012（大陆恐怖片）,https://vip1.lz-cdn1.com/20220420/2694_32b3431b/index.m3u8
诡婴吉咪（大陆恐怖片）,https://vip1.lz-cdn1.com/20220420/2670_0fc86942/index.m3u8
古镇凶灵之巫咒缠身（大陆恐怖片）,https://vip1.lz-cdn1.com/20220420/2668_e4f9bebd/index.m3u8
孤岛惊魂2（大陆恐怖片）,https://vip1.lz-cdn1.com/20220420/2667_cee96115/index.m3u8
咒怨新娘（大陆恐怖片）,https://vip1.lz-cdn1.com/20220420/2747_5a2a3927/index.m3u8
笔仙Ⅱ（大陆恐怖片）,https://vip1.lz-cdn1.com/20220420/2646_5c65275e/index.m3u8
笔仙（大陆恐怖片）,https://vip1.lz-cdn1.com/20220420/2645_821a21a8/index.m3u8
半夜不要照镜子（大陆恐怖片）,https://vip1.lz-cdn1.com/20220420/2642_0d871ae5/index.m3u8
爱之咒：黑色婚礼（俄罗斯恐怖片）,https://vip1.lz-cdn10.com/20220417/1397_61764852/index.m3u8
X博士（美国恐怖片）,https://vip.lzcdn2.com/20220419/3815_e1d1a25a/index.m3u8
暗流2000（法国恐怖片）,https://vip.lzcdn2.com/20220419/3812_46c59c9c/index.m3u8
灵猩（英国恐怖片）,https://vip.lzcdn2.com/20220419/3788_5073eb62/index.m3u8
泥人哥连出世记1920（德国恐怖片）,https://vip.lzcdn2.com/20220419/3773_08eaa1d6/index.m3u8
幽灵异变（美国恐怖片）,https://vip.lzcdn2.com/20220419/3737_e356819c/index.m3u8
异度公寓（大陆恐怖片）,https://vip1.lz-cdn1.com/20220418/2624_ca49b990/index.m3u8
午夜出租车（大陆恐怖片）,https://vip1.lz-cdn1.com/20220418/2614_c3ce3d99/index.m3u8
午夜心跳（大陆恐怖片）,https://vip1.lz-cdn1.com/20220418/2613_68ffb4d9/index.m3u8
鲨鱼惊魂夜（美国恐怖片）,https://vip1.lz-cdn1.com/20220418/2562_f026396b/index.m3u8
你是下一个（美国恐怖片）,https://vip1.lz-cdn1.com/20220418/2534_5490981d/index.m3u8
恐惧之巅（英国恐怖片）,https://vip1.lz-cdn1.com/20220418/2499_bbc70580/index.m3u8
尖叫的女妖（美国恐怖片）,https://vip1.lz-cdn1.com/20220418/2489_02e4bd47/index.m3u8
等着你回来2010【国语】（香港 / 大陆恐怖片）,https://vip1.lz-cdn1.com/20220418/2435_a6db95ca/index.m3u8
9号谋杀案（美国恐怖片）,https://vip1.lz-cdn1.com/20220418/2408_edff5101/index.m3u8
荒村客栈（大陆恐怖片）,https://vip1.lz-cdn1.com/20220418/2405_1287600f/index.m3u8
午夜惊魂2003（大陆恐怖片）,https://vip1.lz-cdn1.com/20220415/2075_51ba2069/index.m3u8
天黑请闭眼2004（大陆恐怖片）,https://vip1.lz-cdn1.com/20220415/2062_dd17a51f/index.m3u8
宽屏聊斋之冥婚【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220415/2019_b73e012e/index.m3u8
怪物2005（大陆恐怖片）,https://vip1.lz-cdn1.com/20220415/2004_47eaae5d/index.m3u8
极度恐慌1983（西班牙恐怖片）,https://vip1.lz-cdn1.com/20220415/1989_43e31e1a/index.m3u8
僵尸大时代【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220415/1977_502d5769/index.m3u8
ICQ幽灵【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220412/3163_cae2a61d/index.m3u8
失惊无神【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220412/3130_25c62270/index.m3u8
幕后杀手【国语】2003（香港恐怖片）,https://vip.lzcdn2.com/20220412/3118_8642e8ba/index.m3u8

魔幻凶间【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220412/3116_cdaa0f9d/index.m3u8
灵异鬼世界【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220412/3112_5663de31/index.m3u8
死亡音乐【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220412/3111_11122fdb/index.m3u8
七月七日回魂夜【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220412/3146_f28f7add/index.m3u8
回头太难【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220412/3100_4f9cd401/index.m3u8
夺命生死咒【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220412/3092_b6838bed/index.m3u8
肢解迷情【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220412/3159_cb0f1357/index.m3u8
家宅凶灵【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220412/3074_dbc15ee0/index.m3u8
地狱活死人1980（意大利 / 西班牙恐怖片）,https://vip.lzcdn2.com/20220412/3068_8f7a09b8/index.m3u8
工具箱杀手1978（美国恐怖片）,https://vip.lzcdn2.com/20220412/3065_7cf44518/index.m3u8
千年血后（英国恐怖片）,https://vip.lzcdn2.com/20220412/3049_f2911d70/index.m3u8
活死人之夜（美国恐怖片）,https://vip.lzcdn2.com/20220412/3047_5b084dc0/index.m3u8
7号差馆【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220412/3027_cee4685a/index.m3u8
他在窥着你（美国恐怖片）,https://vip.lzcdn2.com/20220412/3018_1a458001/index.m3u8
每天吓你八小时【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220412/3017_ef58db73/index.m3u8
恐怖血尸骨【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220412/2995_3d9308c6/index.m3u8
勾魂蛇魔女【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220412/2971_1d2df629/index.m3u8
拜错神【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220412/2963_1c0260de/index.m3u8
炭烧凶咒【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220411/1716_7850b6da/index.m3u8
断魂咒【国语】2001（香港恐怖片）,https://vip1.lz-cdn1.com/20220411/1689_227b0569/index.m3u8
僵尸复活【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220411/1688_4deae950/index.m3u8
血魔回魂【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220411/1733_667a7868/index.m3u8
幽灵人间【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220411/1737_abc2d5ac/index.m3u8
幽灵人间II：鬼味人间【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220411/1738_b5709d1e/index.m3u8
尸前想后【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220411/1655_f12b5fb9/index.m3u8
鬼学校【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220411/1625_3e45290f/index.m3u8
鬼屋冤魂【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220411/1624_8c70cb8d/index.m3u8
枕边凶灵【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220411/1677_052c52a4/index.m3u8
面青青有排惊【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220411/1601_eb16d36b/index.m3u8
疯孽劫【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220411/1559_cc21222a/index.m3u8
夺命惊呼【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220411/1554_10491be5/index.m3u8
音乐僵尸【国语】（香港恐怖片）,https://vip1.lz-cdn6.com/20220410/3280_125d2750/index.m3u8
山村老尸2：色之恶鬼【国语】（香港恐怖片）,https://vip1.lz-cdn6.com/20220410/3294_8a846c32/index.m3u8
猛鬼佛跳墙【国语】（香港恐怖片）,https://vip1.lz-cdn6.com/20220410/3276_d94bbf6a/index.m3u8
黑暗侵袭（英国恐怖片）,https://vip.lzcdn2.com/20220410/2886_a0f4bf82/index.m3u8
死路（法国恐怖片）,https://vip.lzcdn2.com/20220410/2879_aa673a1e/index.m3u8
蔷花，红莲（韩国恐怖片）,https://vip.lzcdn2.com/20220410/2876_360960e2/index.m3u8
黑暗中的恐惧（加拿大恐怖片）,https://vip.lzcdn2.com/20220410/2868_71de0a6d/index.m3u8
荒神（日本恐怖片）,https://vip.lzcdn2.com/20220410/2867_7662f3d6/index.m3u8
高压电（法国恐怖片）,https://vip.lzcdn2.com/20220410/2864_80d8f37e/index.m3u8
鬼干部【粤语】（香港恐怖片）,https://vip1.lz-cdn6.com/20220410/3275_475efc87/index.m3u8
颤栗汪洋（美国恐怖片）,https://vip.lzcdn2.com/20220410/2817_dd15c8a3/index.m3u8
垂死一眼【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220410/2794_b4f2e308/index.m3u8
德州电锯杀人狂2003（美国恐怖片）,https://dow.dowlz2.com//20220410/2751_e8e4b0d0/德州电锯杀人狂2003.mp4
黄色壁纸（美国恐怖片）,https://vip.lz-cdn11.com/20220408/18_36acd2bf/index.m3u8
读心者之深海（大陆恐怖片）,https://vip.lz-cdn11.com/20220408/13_da026926/index.m3u8
惊梦魂【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220409/1503_6104431f/index.m3u8
鬼巴士【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220409/1485_baea7122/index.m3u8
恐怖鸡【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220409/1509_1af55ca4/index.m3u8
鬼影2004（泰国恐怖片）,https://vip1.lz-cdn1.com/20220409/1399_3b292ce1/index.m3u8
感染2004（日本恐怖片）,https://vip1.lz-cdn1.com/20220409/1394_64c73e31/index.m3u8
人形师（韩国恐怖片）,https://vip1.lz-cdn1.com/20220409/1391_f67025b1/index.m3u8
惊心食人族2（美国恐怖片）,https://vip1.lz-cdn1.com/20220409/1436_1c0223bb/index.m3u8
魔鬼卡车（美国恐怖片）,https://vip1.lz-cdn1.com/20220409/1434_bae322ce/index.m3u8
昭和歌谣大全集（日本恐怖片）,https://vip1.lz-cdn1.com/20220409/1410_3406e5e5/index.m3u8
一咬OK【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220409/1372_c11f0772/index.m3u8
夜魔先生【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220409/1367_49768050/index.m3u8
预言（日本恐怖片）,https://vip1.lz-cdn1.com/20220409/1356_7cd30bfd/index.m3u8
喂，搵边位？【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220409/1346_747bfeda/index.m3u8
青春奇侠【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220409/1330_c1bd5d19/index.m3u8
稀人（日本恐怖片）,https://vip1.lz-cdn1.com/20220408/1279_1e938413/index.m3u8
挖心猛鬼【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220408/1236_c6afd45a/index.m3u8
魑魅魍魉【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220408/1200_5198a67a/index.m3u8
鬼娃回魂5（美国/英国/罗马尼亚恐怖片）,https://vip.lzcdn2.com/20220408/2743_2fb94110/index.m3u8
变种女狼归来（加拿大恐怖片）,https://vip.lzcdn2.com/20220408/2723_8614ea5a/index.m3u8
变种女狼2（加拿大恐怖片）,https://vip.lzcdn2.com/20220408/2720_12a64322/index.m3u8
香港第一凶宅【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220408/2713_f4b906c7/index.m3u8
羞羞鬼【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220408/2707_58f482b8/index.m3u8
麻衣传奇【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220408/2683_dc97b649/index.m3u8
鬼片王之再现凶榜【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220408/2669_69bb4f33/index.m3u8
猛鬼屠房【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220407/2554_f91eea4e/index.m3u8
灵幻至尊【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220407/2547_24e21cd1/index.m3u8
甩皮鬼【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220407/2540_c95aba91/index.m3u8
脆弱（西班牙恐怖片）,https://vip.lzcdn2.com/20220407/2523_2ba9893d/index.m3u8
灵异咒（日本恐怖片）,https://vip.lzcdn2.com/20220407/2472_b5b7cb08/index.m3u8
你喜欢希区柯克吗？（意大利 / 西班牙恐怖片）,https://vip.lzcdn2.com/20220407/2463_f0a17dbd/index.m3u8
午夜凶铃2(美版)（美国恐怖片）,https://vip.lzcdn2.com/20220407/2432_c14b3ab1/index.m3u8
养鬼吃人8：地狱世界（美国恐怖片）,https://vip.lzcdn2.com/20220407/2426_f23a16e7/index.m3u8
血衣天使【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220406/2305_eb105134/index.m3u8
山狗1980【粤语】（香港恐怖片）,https://vip.lzcdn2.com/20220406/2287_b7a0b151/index.m3u8
求爱夜惊魂【粤语】（香港恐怖片）,https://vip.lzcdn2.com/20220406/2283_78346f7e/index.m3u8
魔战【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220406/2257_68159718/index.m3u8
鬼画符【国语】（香港恐怖片）,https://vip.lzcdn2.com/20220406/2254_1eea1a1b/index.m3u8
毒咒【国语】1985（香港恐怖片）,https://vip.lzcdn2.com/20220406/2250_6602f415/index.m3u8
灵幻童子（台湾恐怖片）,https://vip1.lz-cdn1.com/20220405/1128_596032b4/index.m3u8
鬼马天师【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220405/1104_66a11188/index.m3u8
墓地邂逅（加拿大恐怖片）,https://vip1.lz-cdn1.com/20220405/1101_688ef697/index.m3u8
安乐战场【粤语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220405/1083_7f23af48/index.m3u8
凶猫【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220405/1171_1dc6eef6/index.m3u8
血玫瑰【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220405/1174_04863e1f/index.m3u8
撞鬼（台湾恐怖片）,https://vip1.lz-cdn1.com/20220405/1061_6656f657/index.m3u8
原振侠与卫斯理【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/965_165e3a65/index.m3u8
天煞【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/955_a167d91c/index.m3u8
猛鬼舞厅【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/943_66d87b30/index.m3u8
哭泣女人的诅咒（美国恐怖片）,https://vip1.lz-cdn1.com/20220404/922_e64a8135/index.m3u8
黑心鬼【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/920_7dd5da8b/index.m3u8
少女集中营【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/899_3feb4628/index.m3u8
魔胎【国语】1983（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/890_29575dd3/index.m3u8
魔高一丈【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/888_eda9153e/index.m3u8

猛鬼差馆【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/884_7a915406/index.m3u8
僵尸少爷【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/877_e9784aee/index.m3u8
鬼媾人【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/873_9c38bbb3/index.m3u8
僵尸叔叔【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/871_a85e594d/index.m3u8
火烛鬼【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/870_08ed91a5/index.m3u8
鬼打鬼【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/866_b961e9f2/index.m3u8
飞尸【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/864_5e7573e8/index.m3u8
谁是鬼【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20220404/847_6b018411/index.m3u8
紧急呼叫（美国恐怖片）,https://vip1.lz-cdn1.com/20220330/680_820c66da/index.m3u8
秘域灵电（大陆恐怖片）,https://vip.lzcdn2.com/20220331/1472_76d5ece7/index.m3u8
僵尸少女（大陆恐怖片）,https://vip.lzcdn2.com/20220330/1446_737f17ca/index.m3u8
毒爱（泰国恐怖片）,https://vip.lzcdn2.com/20220330/1440_05dfc0eb/index.m3u8
玛丽的白色连衣裙（恐怖片）,https://vip.lzcdn2.com/20220330/1381_02aa4a12/index.m3u8
夺魄冤魂（加拿大恐怖片）,https://vip.lzcdn2.com/20220330/1369_ff274e43/index.m3u8
消失在第七街（美国恐怖片）,https://vip.lzcdn2.com/20220330/1317_f098b26c/index.m3u8
新猛鬼街（美国恐怖片）,https://vip.lzcdn2.com/20220330/1316_b0b72a60/index.m3u8
黑死病2010（英国恐怖片）,https://vip.lzcdn2.com/20220330/1378_a56a4b9b/index.m3u8
富江4：重生（日本恐怖片）,https://vip.lzcdn2.com/20220330/1314_f907678e/index.m3u8
富江8：富江VS富江（日本恐怖片）,https://vip.lzcdn2.com/20220330/1312_920938e4/index.m3u8
夜魔（美国恐怖片）,https://vip.lzcdn2.com/20220330/1308_11ac9ac9/index.m3u8
控梦师（大陆恐怖片）,https://vip.lzcdn2.com/20220330/1283_cb5a6b5e/index.m3u8
九型人格（大陆恐怖片）,https://vip.lzcdn2.com/20220330/1281_3f8c92c4/index.m3u8
诡影直播间（大陆恐怖片）,https://vip.lzcdn2.com/20220330/1276_1d137149/index.m3u8
魔婴少女（日本恐怖片）,https://vip.lzcdn2.com/20220330/1267_2b91aaae/index.m3u8
诊所惊魂2010（澳大利亚恐怖片）,https://dow1.lzidw.com/20220330/1256_4d6e0d9e/诊所惊魂2010.mp4
巡楼人之舞灵（大陆恐怖片）,https://vip.lzcdn2.com/20220329/1240_a68b2462/index.m3u8
雪怪（大陆恐怖片）,https://vip.lzcdn2.com/20220329/1161_c6affef0/index.m3u8
画壁之消失的校花（大陆恐怖片）,https://vip.lzcdn2.com/20220329/1131_8898c56f/index.m3u8
澎堤池（加拿大恐怖片）,https://vip.lzcdn2.com/20220329/1128_3fcac559/index.m3u8
第六个人（大陆恐怖片）,https://vip.lzcdn2.com/20220329/1123_d6ff6b50/index.m3u8
曼陀罗（美国恐怖片）,https://vip.lzcdn2.com/20220329/1099_a7cdb90d/index.m3u8
猛鬼生日宴（美国恐怖片）,https://vip.lzcdn2.com/20220329/1102_42e8086e/index.m3u8
面具制作者（美国恐怖片）,https://vip.lzcdn2.com/20220329/1106_205cb62c/index.m3u8
超级食人鱼（美国恐怖片）,https://vip.lzcdn2.com/20220329/1026_f149735d/index.m3u8
当我们熟睡时（美国恐怖片）,https://vip1.lz-cdn1.com/20220328/636_3f5b21cb/index.m3u8
刑柱之地（美国恐怖片）,https://vip.lzcdn2.com/20220328/954_f50add28/index.m3u8
夜之死（美国恐怖片）,https://vip.lzcdn2.com/20220328/935_43c5575e/index.m3u8
盗墓人（美国恐怖片）,https://vip.lzcdn2.com/20220328/932_8e5fa6ec/index.m3u8
我们是夜晚2010（德国恐怖片）,https://vip.lzcdn2.com/20220328/918_ad95eaa2/index.m3u8
安娜的迷宫（法国恐怖片）,https://vip.lzcdn2.com/20220328/917_7ec3a13f/index.m3u8
病院惊魂（美国恐怖片）,https://vip.lzcdn2.com/20220328/916_76792e82/index.m3u8
女高中生僵尸（日本恐怖片）,https://vip.lzcdn2.com/20220328/903_312db56d/index.m3u8
疯狗（英国恐怖片）,https://vip.lzcdn2.com/20220328/887_11794d81/index.m3u8
僵尸城市1980（意大利恐怖片）,https://vip.lzcdn2.com/20220328/882_0093b952/index.m3u8
新狼人传说（美国恐怖片）,https://vip1.lz-cdn1.com/20220328/612_18f6df95/index.m3u8
尸体解剖（美国恐怖片）,https://vip.lzcdn2.com/20220328/859_f15f38b9/index.m3u8
死人的眼睛（美国恐怖片）,https://vip.lzcdn2.com/20220328/853_388330c9/index.m3u8
墓地鬼话（英国恐怖片）,https://vip.lzcdn2.com/20220327/826_e5fa6b27/index.m3u8
轮到我的那夜（英国恐怖片）,https://vip.lzcdn2.com/20220327/815_464bbd34/index.m3u8
太平间的驼背者（西班牙恐怖片）,https://vip.lzcdn2.com/20220327/812_ecf46b6b/index.m3u8
危楼艳影（英国恐怖片）,https://vip.lzcdn2.com/20220327/809_c8b7e74e/index.m3u8
我埋葬了生活（美国恐怖片）,https://vip.lzcdn2.com/20220327/783_3d9a0bb7/index.m3u8
夺命影迷（美国恐怖片）,https://vip.lzcdn2.com/20220327/782_0a76cfec/index.m3u8
恐怖派对沙滩（美国恐怖片）,https://vip.lzcdn2.com/20220327/777_9418bc37/index.m3u8
考死：血之期中考试（韩国恐怖片）,https://vip.lzcdn2.com/20220327/769_0600a71e/index.m3u8
冰魔（俄罗斯恐怖片）,https://vip1.lz-cdn1.com/20220326/565_7bd85950/index.m3u8
吉格斯医生（美国恐怖片）,https://vip.lzcdn2.com/20220326/757_8bed48a5/index.m3u8
狂野街头（美国恐怖片）,https://vip.lzcdn2.com/20220326/756_aa038650/index.m3u8
明智小五郎美女系列15：镜地狱的美女（日本恐怖片）,https://vip.lzcdn2.com/20220326/753_9da171a7/index.m3u8
破胆三次4血光再起（英国恐怖片）,https://vip.lzcdn2.com/20220326/752_89e8e01f/index.m3u8
蛇发女妖（英国恐怖片）,https://vip.lzcdn2.com/20220326/750_faaada7a/index.m3u8
孽欲狂情（意大利恐怖片）,https://vip.lzcdn2.com/20220326/749_280ea4ca/index.m3u8
神秘搭档（英国恐怖片）,https://vip.lzcdn2.com/20220326/748_99c20818/index.m3u8
危险小宝贝（美国恐怖片）,https://vip.lzcdn2.com/20220326/747_120f6aaf/index.m3u8
报应（美国恐怖片）,https://vip.lzcdn2.com/20220326/743_06b8e241/index.m3u8
大巨兽加帕（美国恐怖片）,https://vip.lzcdn2.com/20220326/726_12bd2af4/index.m3u8
朱莉娅的困扰（加拿大恐怖片）,https://vip.lzcdn2.com/20220326/723_e95e29df/index.m3u8
僵尸岛屠杀（美国恐怖片）,https://vip.lzcdn2.com/20220326/705_e3c2ac1f/index.m3u8
印度版猛鬼街1993（印度恐怖片）,https://vip.lzcdn2.com/20220326/693_071a05d9/index.m3u8
暗夜獠牙（美国恐怖片）,https://vip1.lz-cdn1.com/20220325/551_561334ad/index.m3u8
恶魔化身（巴西恐怖片）,https://vip.lzcdn2.com/20220326/646_1c7b882c/index.m3u8
深宅（法国恐怖片）,https://vip1.lz-cdn1.com/20220325/525_3c043258/index.m3u8
今夜林中无人入睡2（波兰恐怖片）,https://vip1.lz-cdn1.com/20220325/524_8aa80eb0/index.m3u8
致命催眠（美国恐怖片）,https://vip1.lz-cdn1.com/20220325/523_3060d072/index.m3u8
恐惧2021（韩国恐怖片）,https://vip1.lz-cdn1.com/20220325/519_ea662034/index.m3u8
无状态下的杀戮2（意大利恐怖片）,https://vip.lzcdn2.com/20220325/424_00f8ec63/index.m3u8
营救距离（智利/西班牙/美国恐怖片）,https://vip1.lz-cdn1.com/20220325/512_4d488223/index.m3u8
午夜电影（美国恐怖片）,https://vip.lzcdn2.com/20220325/499_710272a4/index.m3u8
殉难者（法国恐怖片）,https://vip.lzcdn2.com/20220325/494_f6a9aced/index.m3u8
月光光心慌慌：杀戮（美国恐怖片）,https://vip1.lz-cdn1.com/20220325/499_8b66f88a/index.m3u8
惩罚（美国恐怖片）,https://vip.lzcdn2.com/20220325/468_78056f8b/index.m3u8
飞越梦之门（美国恐怖片）,https://vip.lzcdn2.com/20220325/461_9282e212/index.m3u8
情人节杀手（美国恐怖片）,https://vip.lzcdn2.com/20220325/451_cbd56536/index.m3u8
食脑人（美国恐怖片）,https://vip.lzcdn2.com/20220325/449_78858333/index.m3u8
死两次（美国恐怖片）,https://vip.lzcdn2.com/20220325/446_f76e6d5e/index.m3u8
邪灵重现1998（美国恐怖片）,https://vip.lzcdn2.com/20220325/440_391f1a41/index.m3u8
蜘蛛女（美国恐怖片）,https://vip.lzcdn2.com/20220325/434_7ba3bf33/index.m3u8
你房里有人（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/474_d3f13c20/index.m3u8
致命录像带94（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/473_85afc208/index.m3u8
冬末（爱尔兰恐怖片）,https://vip.lzcdn2.com/20220325/430_c96a1532/index.m3u8
鬼哭神嚎4阴魂不散（美国恐怖片）,https://vip.lzcdn2.com/20220325/426_a6ec09b9/index.m3u8
欲海杀机（西德恐怖片）,https://vip.lzcdn2.com/20220325/423_d89bcad7/index.m3u8
植入AI（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/467_17bb3a33/index.m3u8
人母诅咒（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/463_f236f14c/index.m3u8
养老庄园（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/462_35430773/index.m3u8
怨恨2021（土耳其恐怖片）,https://vip1.lz-cdn1.com/20220324/460_fc50d129/index.m3u8
异度见鬼（美国恐怖片）,https://vip.lzcdn2.com/20220324/412_dee2e3cb/index.m3u8
蛇舌（日本恐怖片）,https://vip.lzcdn2.com/20220324/401_fb337c7d/index.m3u8
地狱猫（英国恐怖片）,https://vip1.lz-cdn1.com/20220324/451_9d12ae3d/index.m3u8
暗黑之夜（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/447_7b534e30/index.m3u8
宾果地狱（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/445_75ac78db/index.m3u8
恶魔军团（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/433_78a151a1/index.m3u8
化装舞会（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/426_e33d2f26/index.m3u8
逃出弑命镇（冰岛恐怖片）,https://vip1.lz-cdn1.com/20220324/420_a4e76819/index.m3u8
殡葬馆大逃亡（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/418_60c4d7bc/index.m3u8
陌生人（美国恐怖片）,https://vip.lzcdn2.com/20220324/388_efc0fc9f/index.m3u8

釜山行2：半岛（韩国恐怖片）,https://vip.lzcdn2.com/20220324/358_917e075b/index.m3u8
鬼镜（美国恐怖片）,https://vip.lzcdn2.com/20220324/363_5e437929/index.m3u8
